station_id,station_name,radius_m,band,n_routes,n_destinations,n_departures,departures_per_hour,retention,grade,best_headway_min,expected_wait_min,nearest_bus_stop_m,usable
ASM,Assembly,300,midday,91,64,1111,185.16666666666666,0.8902243589743589,maintained,2.7480916030534353,0.16201620162016203,189.75387562611465,True
ASM,Assembly,300,morning_peak,79,52,619,206.33333333333334,0.9919871794871795,maintained,3.1578947368421053,0.14539579967689825,189.75387562611465,True
ASM,Assembly,300,night,51,35,288,96.0,0.46153846153846156,maintained,5.806451612903226,0.3125,189.75387562611465,True
ASM,Assembly,500,evening_peak,93,81,865,216.25,1.0,maintained,2.926829268292683,0.13872832369942192,189.75387562611465,True
ASM,Assembly,500,late_night,10,9,21,4.2,0.019421965317919076,collapsed,75.0,7.142857142857143,189.75387562611465,True
ASM,Assembly,500,midday,107,80,1155,192.5,0.8901734104046243,maintained,2.727272727272727,0.15584415584415587,189.75387562611465,True
ASM,Assembly,500,morning_peak,90,76,665,221.66666666666666,1.02504816955684,maintained,3.1578947368421053,0.13533834586466167,189.75387562611465,True
ASM,Assembly,500,night,55,47,351,117.0,0.5410404624277456,maintained,5.806451612903226,0.25641025641025644,189.75387562611465,True
ASM,Assembly,800,evening_peak,109,89,994,248.5,1.0,maintained,2.608695652173913,0.12072434607645872,189.75387562611465,True
ASM,Assembly,800,late_night,15,12,53,10.6,0.04265593561368209,collapsed,23.076923076923077,2.8301886792452833,189.75387562611465,True
ASM,Assembly,800,midday,126,92,1274,212.33333333333334,0.8544600938967136,maintained,2.627737226277372,0.141287284144427,189.75387562611465,True
ASM,Assembly,800,morning_peak,105,85,722,240.66666666666666,0.9684775318578135,maintained,3.103448275862069,0.12465373961218837,189.75387562611465,True
ASM,Assembly,800,night,67,56,489,163.0,0.6559356136820925,maintained,4.090909090909091,0.18404907975460125,189.75387562611465,True
BLR,Balanagar,300,evening_peak,36,38,448,112.0,1.0,maintained,1.0810810810810811,0.2678571428571428,180.2586198489609,True
BLR,Balanagar,300,late_night,4,7,11,2.2,0.019642857142857146,collapsed,60.0,13.636363636363637,180.2586198489609,True
BLR,Balanagar,300,midday,39,47,557,92.83333333333333,0.8288690476190476,maintained,1.44,0.3231597845601436,180.2586198489609,True
BLR,Balanagar,300,morning_peak,31,36,291,97.0,0.8660714285714286,maintained,1.6363636363636365,0.30927835051546393,180.2586198489609,True
BLR,Balanagar,300,night,24,27,241,80.33333333333333,0.7172619047619048,maintained,2.0930232558139537,0.3734439834024896,180.2586198489609,True
BLR,Balanagar,500,evening_peak,55,50,583,145.75,1.0,maintained,1.0810810810810811,0.20583190394511142,180.2586198489609,True
BLR,Balanagar,500,late_night,6,8,13,2.6,0.01783876500857633,collapsed,60.0,11.538461538461538,180.2586198489609,True
BLR,Balanagar,500,midday,62,58,740,123.33333333333333,0.8461978273299028,maintained,1.3186813186813187,0.24324324324324326,180.2586198489609,True
BLR,Balanagar,500,morning_peak,47,44,371,123.66666666666667,0.8484848484848485,maintained,1.5,0.24258760107816715,180.2586198489609,True
BLR,Balanagar,500,night,37,34,291,97.0,0.6655231560891939,maintained,2.0930232558139537,0.3092783505154639,180.2586198489609,True
BLR,Balanagar,800,evening_peak,72,74,854,213.5,1.0,maintained,1.0810810810810811,0.1405152224824356,180.2586198489609,True
BLR,Balanagar,800,late_night,9,10,17,3.4,0.015925058548009366,collapsed,60.0,8.823529411764705,180.2586198489609,True
BLR,Balanagar,800,midday,87,82,1147,191.16666666666666,0.8953942232630757,maintained,1.263157894736842,0.15693112467306017,180.2586198489609,True
BLR,Balanagar,800,morning_peak,71,69,555,185.0,0.8665105386416861,maintained,1.4173228346456692,0.16216216216216217,180.2586198489609,True
BLR,Balanagar,800,night,50,48,434,144.66666666666666,0.6775956284153005,maintained,2.0930232558139537,0.20737327188940094,180.2586198489609,True
BEG,Begumpet,300,evening_peak,0,0,0,0.0,0.0,no_service,,inf,,False
BEG,Begumpet,300,late_night,0,0,0,0.0,0.0,no_service,,inf,,False
BEG,Begumpet,300,midday,0,0,0,0.0,0.0,no_service,,inf,,False
BEG,Begumpet,300,morning_peak,0,0,0,0.0,0.0,no_service,,inf,,False
BEG,Begumpet,300,night,0,0,0,0.0,0.0,no_service,,inf,,False
BEG,Begumpet,500,evening_peak,54,32,500,125.0,1.0,maintained,2.0338983050847457,0.24,318.61078016507787,True
BEG,Begumpet,500,late_night,9,4,25,5.0,0.04,collapsed,42.857142857142854,6.0,318.61078016507787,True
BEG,Begumpet,500,midday,52,38,586,97.66666666666667,0.7813333333333333,maintained,2.7906976744186047,0.30716723549488056,318.61078016507787,True
BEG,Begumpet,500,morning_peak,44,26,302,100.66666666666667,0.8053333333333333,maintained,2.608695652173913,0.29801324503311255,318.61078016507787,True
BEG,Begumpet,500,night,28,19,266,88.66666666666667,0.7093333333333334,maintained,2.4,0.33834586466165417,318.61078016507787,True
BEG,Begumpet,800,evening_peak,57,35,513,128.25,1.0,maintained,2.0338983050847457,0.23391812865497075,318.61078016507787,True
